C:\Users\Smart\track2\IMG\center_2022_10_14_01_19_04_323.jpg,C:\Users\Smart\track2\IMG\left_2022_10_14_01_19_04_323.jpg,C:\Users\Smart\track2\IMG\right_2022_10_14_01_19_04_323.jpg,0,0,0,2.69E-05
C:\Users\Smart\track2\IMG\center_2022_10_14_01_19_04_393.jpg,C:\Users\Smart\track2\IMG\left_2022_10_14_01_19_04_393.jpg,C:\Users\Smart\track2\IMG\right_2022_10_14_01_19_04_393.jpg,0,0,0,9.46E-07
C:\Users\Smart\track2\IMG\center_2022_10_14_01_19_04_460.jpg,C:\Users\Smart\track2\IMG\left_2022_10_14_01_19_04_460.jpg,C:\Users\Smart\track2\IMG\right_2022_10_14_01_19_04_460.jpg,0,0,0,5.66E-06
C:\Users\Smart\track2\IMG\center_2022_10_14_01_19_04_532.jpg,C:\Users\Smart\track2\IMG\left_2022_10_14_01_19_04_532.jpg,C:\Users\Smart\track2\IMG\right_2022_10_14_01_19_04_532.jpg,0,0,0,1.81E-06
C:\Users\Smart\track2\IMG\center_2022_10_14_01_19_04_599.jpg,C:\Users\Smart\track2\IMG\left_2022_10_14_01_19_04_599.jpg,C:\Users\Smart\track2\IMG\right_2022_10_14_01_19_04_599.jpg,0,0,0,5.43E-06
C:\Users\Smart\track2\IMG\center_2022_10_14_01_19_04_671.jpg,C:\Users\Smart\track2\IMG\left_2022_10_14_01_19_04_671.jpg,C:\Users\Smart\track2\IMG\right_2022_10_14_01_19_04_671.jpg,0,0,0,2.24E-05
C:\Users\Smart\track2\IMG\center_2022_10_14_01_19_04_739.jpg,C:\Users\Smart\track2\IMG\left_2022_10_14_01_19_04_739.jpg,C:\Users\Smart\track2\IMG\right_2022_10_14_01_19_04_739.jpg,0,0,0,5.83E-06
C:\Users\Smart\track2\IMG\center_2022_10_14_01_19_04_808.jpg,C:\Users\Smart\track2\IMG\left_2022_10_14_01_19_04_808.jpg,C:\Users\Smart\track2\IMG\right_2022_10_14_01_19_04_808.jpg,0,0,0,8.55E-06
C:\Users\Smart\track2\IMG\center_2022_10_14_01_19_04_880.jpg,C:\Users\Smart\track2\IMG\left_2022_10_14_01_19_04_880.jpg,C:\Users\Smart\track2\IMG\right_2022_10_14_01_19_04_880.jpg,0,0,0,1.38E-05
C:\Users\Smart\track2\IMG\center_2022_10_14_01_19_04_955.jpg,C:\Users\Smart\track2\IMG\left_2022_10_14_01_19_04_955.jpg,C:\Users\Smart\track2\IMG\right_2022_10_14_01_19_04_955.jpg,0,0,0,6.52E-06
